(Большевики, движение активно в, Россия)
(Сражение при Шато-Тьерри, произошло в локации, Шато-Тьерри)
(Сражение при Шато-Тьерри, часть, Сражение на Марне)
(Сражение у реки Лис, произошло в локации, река Лис)
(Сражение у реки Эна, произошло в локации, река Эна)
(Сражение у реки Эна, часть, Сражение на Марне)
(Франция, сторона конфликта, Сражение на Марне)
(Французская армия, армия принадлежит, Франция)
(Ханс фон Бён, командует армией, Германская 7-я армия)
(Эрих Людендорф, воевал против, Великобритания)
(Эрих Людендорф, воевал против, Франция)
(Эрих Людендорф, командует армией, Германская 7-я армия)



(Австралийская армия, армия принадлежит, Австралия)
(Артур Карри, командует армией, канадская армия)
(Британская армия, армия принадлежит, Великобритания)
(Генри Ролинсон, командует армией, британская армия)
(Германия, сторона конфликта, Первая мировая война)
(Джон Монаш, командует армией, австралийская армия)
(Канадская армия, армия принадлежит, Канада)
(Людендорф, воевал против, Франция)
(Сражение на Марне, произошло в локации, Марнский выступ)
(Сражение на Марне, сторона конфликта, Германия)
(Сражение на Марне, сторона конфликта, Франция)
(Сражение под Амьеном, произошло в локации, Амьен)
(Сражение под Амьеном, состоялось после, Сражение на Марне)
(Сражение под Амьеном, сторона конфликта, Великобритания)
(Сражение под Амьеном, сторона конфликта, Германия)
(Фердинанд Фош, командует армией, французская армия)
(Франция, враждовал с, Германия)
(Франция, сторона конфликта, Первая мировая война)
(Шарль Манжен, командует армией, французская армия)
(Эжен Мари Дебени, командует армией, французская армия)

(Авиация союзников, использовала технологию, легкие ручные пулеметы Льюиса)
(Авиация союзников, использовала технологию, танки Марк-V)
(Авиация союзников, использовала технологию, танки Уиппет)
(Брусиловское наступление, произошло в локации, Владимир-Волынский)
(Брусиловское наступление, произошло в локации, Ковель)
(Брусиловское наступление, часть, Первая мировая война)
(Германская армия, армия принадлежит, Германская империя)
(Германская армия, участвовала в, Брусиловское наступление)
(Германская армия, участвовала в, Контрнаступление под Виллер-Котре)
(Кайзер, состоял в, Германская империя)
(Кайзер, участвовал в переговорах, Событие в Спа)
(Контрнаступление под Виллер-Котре, произошло в локации, Виллер-Котре)
(Контрнаступление под Виллер-Котре, часть, Первая мировая война)
(Людендорф, состоял в, Германская империя)
(Людендорф, участвовал в переговорах, Событие в Спа)
(Событие в Спа, произошло в локации, Спа)

(Американская армия, армия принадлежит, США)
(Американская армия, использовала технологию, самолеты)
(Американская армия, использовала технологию, танки)
(Британская армия, армия принадлежит, Великобритания)
(Британская армия, использовала технологию, самолеты)
(Британская армия, использовала технологию, танки)
(Линия Зигфрида, расположена в стране, Германия)
(Линия Кримхильды, расположена в стране, Германия)
(Сражение в Аргонне, произошло в локации, Аргонн)
(Сражение под Аррасом, произошло в локации, Аррас)
(Сражение под Бапомом, произошло в локации, Бапом)
(Сражение под Верденом, произошло в локации, Верден)
(Сражение под Верденом, сторона конфликта, США)
(Сражение под Верденом, сторона конфликта, Франция)
(Сражение под Ипром, произошло в локации, Ипр)
(Сражение под Кеммелем, произошло в локации, Кеммель)
(Сражение под Сен-Кантеном, произошло в локации, Сен-Кантен)
(Сражение под Сен-Мийелем, произошло в локации, Сен-Мийель)
(Фердинанд Фош, воевал против, Германия)
(Фердинанд Фош, командует армией, французская армия)

(Британцы, использовали технологию, Берлин)
(Британцы, использовали технологию, артиллерия)
(Британцы, использовали технологию, вагоны)
(Британцы, использовали технологию, железнодорожный узел)
(Британцы, использовали технологию, заводы)
(Британцы, использовали технологию, картофель)
(Британцы, использовали технологию, карты)
(Британцы, использовали технологию, кварталы)
(Британцы, использовали технологию, контрбатарейный огонь)
(Британцы, использовали технологию, рабочие)
(Британцы, использовали технологию, танки)
(Британцы, использовали технологию, туман)
(Британцы, сторона конфликта, Австралия)
(Британцы, сторона конфликта, Бельгия)
(Британцы, сторона конфликта, Великобритания)
(Британцы, сторона конфликта, Германия)
(Британцы, сторона конфликта, Канада)
(Британцы, сторона конфликта, США)
(Британцы, сторона конфликта, Франция)

(Австро-Венгрия, подписал перемирие, Антанта)
(Австро-Венгрия, принял, Четырнадцать пунктов Вильсона)
(Болгария, запросила мира, Антанта)
(Венгрия, провозгласила независимость, Австро-Венгрия)
(Генрих Ламмаш, верил в, американские принципы)
(Генрих Ламмаш, состоит в, Австро-венгерское правительство)
(Германия, союзник, Австро-Венгрия)
(Германия, союзник, Болгария)
(Германия, союзник, Османская империя)
(Османская армия, армия принадлежит, Османская империя)
(Османская армия, покинула, Сирия)
(Союзнические войска, разгромили, Болгария)
(Турция, враждовал с, Антанта)
(Энвер-паша, продвигал идею, национальная Турция)
(Эрих Людендорф, воевал против, Антанта)

(Австрийские немцы, намеревались присоединиться, Германия)
(Брест-Литовск, означал, самоопределение для народов царской империи)
(Германия, вторглась, Австрия)
(Германия, контролировала территорию, Россия)
(Германия, контролировала территорию, Турция)
(Итальянцы, назвали, битва при Витторио-Венето)
(Кайзер, сказал, Макс Баденский)
(Людендорф, винил, немецкие левые)
(Людендорф, имел, покладистый министр иностранных дел)
(Макс Баденский, вошли в кабинет, представители центристских левых партий)
(Макс Баденский, назначен, канцлер)



(Адольф Гитлер, состоит в, Национал-социалистическая немецкая рабочая партия)
(Вильгельмсхафен, расположен в стране, Германия)
(Восстание в Вильгельмсхафене, произошло в локации, Вильгельмсхафен)
(Восстание в Киле, произошло в локации, Киль)
(Восстание в Кёльне, произошло в локации, Кёльн)
(Восстание в Любеке, произошло в локации, Любек)
(Восстание в Мюнхене, произошло в локации, Мюнхен)
(Германия, враждовал с, Россия)
(Гинденбург, назначил, Адольф Гитлер)
(Киль, расположен в стране, Германия)
(Князь Макс, состоит в, Социал-демократическая партия Германии)
(Кёльн, расположен в стране, Германия)
(Любек, расположен в стране, Германия)
(Людендорф, воевал против, Антанта)
(Людендорф, продвигал идею, Политическое_движение)
(Матросы и кочегары, этническая группа, Германия)
(Мюнхен, расположен в стране, Германия)
(Социал-демократическая партия Германии, движение активно в, Германия)
(Флот, флот управляется, Германия)
(Флот, флот участвовал в, Военный_конфликт)

(Германия, враждовал с, Союзники)
(Перемирие, произошло в локации, Компьенский лес)
(Перемирие, часть, Война)
(Союзники, сторона конфликта, Германия)
(Фердинанд Фош, состоит в, штаб-квартира в Компьенском лесу)

(Версальский договор, проводился в, Версаль)
(Версальский договор, проводился в, Париж)
(Вудро Вильсон, подписал договор, Версальский договор)
(Вудро Вильсон, участвовал в переговорах, Событие)
(Гражданская война в России, имело следствием, победа большевиков)
(Гражданская война в России, произошло в локации, Россия)
(Лозаннский договор, проводился в, Лозанна)
(Севрский договор, проводился в, Севр)
(Султан, подписал договор, Севрский договор)
(Турция, враждовал с, Армения)
(Турция, враждовал с, Греция)
(Турция, заключил мир с, Армения)
(Турция, заключил мир с, Великобритания)
(Турция, заключил мир с, Греция)
(Турция, заключил мир с, Франция)
(Турция, подписал договор, Лозаннский договор)
(Турция, потеряла территорию в пользу, Армения)
(Турция, потеряла территорию в пользу, Великобритания)
(Турция, потеряла территорию в пользу, Греция)
(Турция, потеряла территорию в пользу, Франция)



(Веймарская демократия, потерпела крах в, 1930 году)
(Германия, имела, Веймарскую республику)
(Германия, имела, выборы в 1932 году)
(Германия, имела, демократию)
(Германия, имела, коммунистов и нацистов)
(Германия, имела, парламентские сессии)
(Германия, имела, политическую партию социал-демократов)
(Германия, имела, престарелого президента Гинденбурга)
(Германия, имела, рейхстаг)
(Германия, имела, социал-демократов)
(Германия, использовала, американские инвестиции)
(Германия, не имела, парламентского большинства)
(Германия, связывала экономические невзгоды с, решениями Версаля)
(Германия, управлялась, Гинденбургом)
(Гинденбург, управлял посредством, декретов)
(Гитлер, воспользовался, аргументом о репарациях)
(Гитлер, набрал, две трети голосов в рейхстаге)
(Гитлер, назначен, канцлером)
(Гитлер, потребовал, полноты власти)
(Социал-демократы, заняли позицию, конструктивного неучастия)

(Гитлер, писал, "Mein Kampf")
(Гитлер, продвигал идею, жесткость против евреев)
(Гитлер, продвигал идею, националистическая программа)
(Гитлер, участвовал в, газовая атака)
(Ллойд Джордж, предрек, катастрофические последствия теории)
(Людендорф, продвигал идею, теория "удар ножом в спину")

(Австро-Венгрия, враждовал с, Антанта)
(Австро-Венгрия, подписал договор, Перемирие с Италией)
(Австро-Венгрия, потеряла территорию в пользу, Италия)
(Австро-Венгрия, союзник, Османская империя)
(Битва при Витторио-Венето, произошло в локации, Витторио-Венето)
(Болгария, враждовал с, Антанта)
(Болгария, попросила перемирие, 1918-09-28)
(Германия, враждовал с, Антанта)
(Германия, союзник, Австро-Венгрия)
(Германия, союзник, Болгария)
(Германия, союзник, Османская империя)
(Италия, участвовал в, Битва при Витторио-Венето)
(Османская армия, армия принадлежит, Османская империя)
(Османская империя, враждовал с, Антанта)
(Османская империя, подписал договор, Перемирие в Мудросе)
(Перемирие в Мудросе, проводился в, Мудрос)
(Перемирие с Италией, проводился в, Вилла Джусти)
(Салоникская армия, сторона конфликта, Антанта)
(Энвер Паша, продвигал идею, национальная Турция)







(Вильгельм II, абдицировал, 1918-11-09)
(Вильгельм II, бежал в, Голландия)
(Германия, не могла воевать, после перемирия)
(Перемирие, произошло в локации, лес Компьен)
(Перемирие, состоялось после, абдикации Вильгельма II)
(Республика, была провозглашена в, Берлин)
(Союзники, взяли, Рейн)
(Фердинанд Фош, возглавил делегацию, перемирие)





(Германия, враждовал с, Союзники)
(Германия, враждовал с, Франция)
(Германия, потеряла территорию в пользу, Польша)
(Германия, потеряла территорию в пользу, Союзники)
(Германия, потеряла территорию в пользу, Франция)
(Германия, реализовал план, Репарации)
(Германия, союзник, Польша)
(Германия, союзник, США)
(Польша, союзник, Германия)
(Польша, союзник, США)
(Репарации, план повлиял на страну, Германия)
(Репарации, план повлиял на страну, Союзники)
(Репарации, план повлиял на страну, Франция)
(США, союзник, Германия)
(США, союзник, Польша)
(США, союзник, Союзники)
(США, союзник, Франция)
(Союзники, реализовал план, Репарации)
(Франция, союзник, США)
(Франция, союзник, Союзники)

(Германия, реализовал план, националистическая программа)
(Гинденбург, подписал договор, декреты)
(Гинденбург, состоит в, президент)
(Гитлер, продвигал идею, националистическая программа)
(Гитлер, состоит в, канцлер)
(Ллойд Джордж, участвовал в переговорах, обсуждение условий перемирия)
(Людендорф, продвигал идею, теория "удар в спину")

(Армия, армия принадлежит, Германия)
(Германия, враждовал с, Страна)
(Германия, заключил мир с, Страна)
(Германия, имеет столицу, Локация)
(Германия, использовала технологию, Технология)
(Германия, потеряла территорию в пользу, Страна)
(Германия, реализовал план, Экономический_план)
(Германия, союзник, Страна)
(Германия, сторона конфликта, Военный_конфликт)
(Дипломатическая_миссия, миссия представляла, Германия)
(Железная_дорога, дорога использовалась для, Военный_конфликт)
(Железная_дорога, дорога построена, Германия)
(Локация, расположена в стране, Германия)
(Персона, командует армией, Армия)
(Персона, продвигал идею, Политическое_движение)
(Персона, состоит в, Организация)
(Политическое_движение, движение активно в, Германия)
(Флот, флот управляется, Германия)
(Флот, флот участвовал в, Военный_конфликт)
(Экономический_план, план повлиял на страну, Германия)





(Британская армия, армия принадлежит, Великобритания)
(Германия, враждовал с, Россия)
(Июльский кризис, имело следствием, Первая мировая война)
(Морокканский кризис, произошло в локации, Марокко)
(Морокканский кризис, часть, Июльский кризис)
(Первая мировая война, использовала технологию, Подводные лодки)
(Первая мировая война, использовала технологию, Танки)
(Первая мировая война, использовала технологию, Химическое оружие)
(Первая мировая война, сторона конфликта, Австро-Венгрия)
(Первая мировая война, сторона конфликта, Великобритания)
(Первая мировая война, сторона конфликта, Германия)
(Первая мировая война, сторона конфликта, Италия)
(Первая мировая война, сторона конфликта, Османская империя)
(Первая мировая война, сторона конфликта, Россия)
(Первая мировая война, сторона конфликта, США)
(Первая мировая война, сторона конфликта, Франция)
(Россия, враждовал с, Германия)
(Французская армия, армия принадлежит, Франция)
(Э. Л. Спирс, состоит в, Британская армия)
(Э. Л. Спирс, состоит в, Французская армия)





(Брест-Литовский мир, проводился в, Лондон)
(Германия, враждовал с, Бельгия)
(Германия, враждовал с, Бразилия)
(Германия, враждовал с, Великобритания)
(Германия, враждовал с, Гватемала)
(Германия, враждовал с, Греция)
(Германия, враждовал с, Италия)
(Германия, враждовал с, Китай)
(Германия, враждовал с, Куба)
(Германия, враждовал с, Никарагуа)
(Германия, враждовал с, Панама)
(Германия, враждовал с, Португалия)
(Германия, враждовал с, Россия)
(Германия, враждовал с, Румыния)
(Германия, враждовал с, США)
(Германия, враждовал с, Сербия)
(Германия, враждовал с, Франция)
(Германия, враждовал с, Черногория)
(Германия, враждовал с, Япония)
(Людендорфские наступления, часть, Первая мировая война)



